ID,Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,Nicotine,Semer,VSA
1482,1.09449,.48246,.45468,-.57009,-.31685,1.60383,-2.32338,.14143,-.01729,-2.04506,.88113,-2.07848,CL4,CL1,CL0,CL1,CL2,CL6,CL6,CL1,CL0,CL1,CL1,CL0,CL0,CL1,CL0,CL1,CL0,CL0,CL0
1483,1.09449,.48246,1.98437,.96082,-.31685,-.92104,.00332,.14143,.13136,.7583,-.21712,-.21575,CL5,CL0,CL0,CL3,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1484,-.07854,.48246,.45468,.96082,-.31685,-.24649,.47617,.7233,1.61108,-.14277,-.71126,.7654,CL5,CL4,CL3,CL0,CL5,CL4,CL6,CL2,CL0,CL4,CL0,CL3,CL5,CL0,CL0,CL3,CL5,CL0,CL0
1485,.49788,-.48246,-.05921,-.57009,-.31685,.52135,-1.09207,-.45174,.13136,-1.13788,.88113,-.84637,CL3,CL1,CL0,CL3,CL6,CL2,CL6,CL2,CL0,CL0,CL2,CL0,CL2,CL2,CL0,CL2,CL3,CL0,CL1
1486,-.07854,.48246,1.98437,.96082,-.31685,-1.05308,1.45421,-.84732,.94156,.58489,-.71126,-.52593,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1487,-.95197,-.48246,-.61113,-.28519,-.31685,-1.1943,1.11406,1.24033,-1.6209,-.65253,.52975,1.2247,CL6,CL3,CL2,CL0,CL6,CL6,CL6,CL0,CL0,CL3,CL0,CL0,CL0,CL3,CL0,CL4,CL6,CL0,CL0
1488,-.07854,.48246,.45468,.96082,-.31685,-.05188,-.30033,-1.27553,-.01729,.7583,-.71126,-1.18084,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1489,-.95197,-.48246,.45468,-.09765,-.31685,.73545,.00332,-.17779,-1.07533,.58489,1.29221,-.52593,CL6,CL5,CL3,CL5,CL6,CL6,CL5,CL4,CL0,CL6,CL3,CL4,CL5,CL4,CL3,CL4,CL6,CL0,CL0
1490,-.07854,.48246,-.61113,-.57009,-.31685,-.46725,-.43999,-.17779,-1.772,-1.25773,1.86203,1.92173,CL6,CL0,CL0,CL2,CL6,CL2,CL2,CL2,CL0,CL2,CL0,CL0,CL0,CL2,CL2,CL2,CL3,CL0,CL0
1491,-.07854,.48246,1.98437,.96082,-.31685,1.37297,-.69509,-.58331,-1.47955,1.13407,.88113,-2.07848,CL5,CL1,CL2,CL3,CL6,CL2,CL5,CL2,CL0,CL1,CL0,CL0,CL2,CL0,CL0,CL1,CL1,CL0,CL1
1492,-.95197,.48246,1.16365,.96082,-.31685,-.05188,1.11406,-1.42424,-.45321,-.78155,.88113,1.2247,CL5,CL0,CL2,CL0,CL5,CL1,CL6,CL4,CL0,CL4,CL0,CL0,CL0,CL0,CL2,CL0,CL0,CL0,CL0
1493,-.95197,-.48246,-.61113,-.57009,-.31685,1.49158,-.57545,-.71727,-.45321,-1.5184,1.29221,.7654,CL6,CL4,CL0,CL5,CL4,CL6,CL6,CL0,CL0,CL6,CL0,CL0,CL3,CL5,CL0,CL3,CL3,CL0,CL0
1494,1.09449,-.48246,-.61113,-.57009,-.31685,-.14882,-.30033,.58331,.13136,-.27607,1.29221,1.2247,CL4,CL5,CL2,CL3,CL6,CL4,CL5,CL2,CL2,CL2,CL0,CL2,CL5,CL2,CL0,CL2,CL6,CL0,CL0
1495,-.95197,-.48246,-.61113,-.57009,-.31685,2.127,-.94779,-.45174,-.30172,-1.64101,1.29221,.07987,CL5,CL4,CL0,CL5,CL6,CL6,CL6,CL4,CL4,CL3,CL0,CL2,CL3,CL0,CL2,CL0,CL6,CL0,CL0
1496,-.95197,-.48246,-.61113,.96082,-.31685,.91093,-3.27393,-.45174,-1.47955,-1.78169,1.86203,.7654,CL5,CL6,CL6,CL4,CL6,CL5,CL6,CL4,CL0,CL5,CL0,CL5,CL6,CL4,CL3,CL3,CL6,CL0,CL2
1497,-.95197,-.48246,-.61113,.96082,-.31685,-.79151,-.94779,-.01928,-.60633,-.40581,-.71126,.07987,CL4,CL2,CL2,CL0,CL4,CL3,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
1498,-.07854,-.48246,1.16365,-.28519,-.31685,-1.1943,.16767,.29338,-.91699,-.89891,.19268,1.2247,CL5,CL5,CL0,CL0,CL5,CL0,CL6,CL5,CL0,CL5,CL0,CL0,CL5,CL4,CL0,CL3,CL0,CL0,CL0
1499,1.09449,.48246,-2.43591,-.57009,-.31685,.62967,-.15487,-.45174,-.45321,-1.0145,.19268,-.52593,CL5,CL4,CL0,CL3,CL6,CL6,CL4,CL2,CL2,CL0,CL0,CL0,CL0,CL2,CL0,CL2,CL6,CL0,CL0
1500,1.09449,-.48246,.45468,-.57009,-.31685,-1.05308,.96248,.44585,-.01729,.58489,.88113,1.2247,CL5,CL0,CL0,CL2,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL6,CL0,CL0
1501,-.07854,-.48246,1.98437,-.57009,.1144,-.34799,.47617,-.01928,-.60633,-.00665,.52975,1.2247,CL5,CL4,CL0,CL4,CL6,CL6,CL3,CL3,CL3,CL3,CL3,CL3,CL3,CL3,CL3,CL3,CL6,CL0,CL0
1502,-.95197,.48246,-.61113,-.57009,-.31685,.62967,.16767,.58331,-2.07848,-.00665,1.86203,-.21575,CL4,CL0,CL0,CL0,CL6,CL5,CL5,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL3,CL3,CL3,CL0,CL0
1503,-.95197,-.48246,.45468,-.57009,-.31685,.41667,-1.92173,.88309,-.15487,-.52745,.19268,-.52593,CL6,CL0,CL0,CL0,CL6,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL3,CL3,CL0,CL4,CL0,CL0,CL0
1504,-.07854,-.48246,.45468,-.57009,-.31685,-.46725,.47617,1.43533,-.30172,-.40581,.19268,.7654,CL6,CL3,CL3,CL3,CL6,CL6,CL5,CL2,CL0,CL5,CL2,CL3,CL4,CL5,CL3,CL2,CL5,CL0,CL2
1505,-.95197,.48246,.45468,-.57009,.126,-.46725,.00332,-.31776,.13136,-.52745,1.29221,1.2247,CL6,CL4,CL0,CL3,CL6,CL6,CL5,CL4,CL0,CL4,CL0,CL3,CL3,CL3,CL0,CL5,CL6,CL0,CL2
1506,.49788,.48246,-.05921,-.57009,-.31685,1.72012,-2.72827,.29338,1.2861,-.78155,-.21712,-.21575,CL5,CL1,CL0,CL0,CL6,CL6,CL5,CL1,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL2,CL2,CL0,CL0
1507,1.09449,.48246,1.98437,.96082,-.31685,.04257,1.58487,1.06238,.59042,2.04506,-.21712,-.52593,CL6,CL0,CL0,CL0,CL4,CL1,CL4,CL1,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL2,CL0,CL0
1508,-.95197,.48246,-1.7379,.96082,-.31685,2.82196,-2.44904,1.06238,-.76096,-2.18109,-.21712,-.84637,CL4,CL0,CL0,CL6,CL6,CL0,CL5,CL2,CL0,CL0,CL0,CL0,CL3,CL0,CL0,CL0,CL4,CL0,CL0
1509,-.95197,.48246,.45468,.96082,-.31685,1.02119,-.69509,.88309,-1.772,-.40581,.19268,.40148,CL6,CL0,CL3,CL3,CL6,CL3,CL6,CL0,CL0,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0
1510,-.07854,.48246,-.05921,-.57009,-.31685,.73545,-1.23177,.7233,.59042,-.00665,.52975,.7654,CL5,CL1,CL1,CL4,CL5,CL6,CL5,CL2,CL1,CL2,CL0,CL0,CL2,CL1,CL0,CL2,CL2,CL0,CL1
1511,-.07854,-.48246,-.61113,-.57009,-.31685,.91093,-2.11437,-.17779,-.45321,-.89891,-1.37983,-.84637,CL0,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0,CL3,CL0,CL0,CL0
1512,-.95197,-.48246,.45468,-.57009,-.31685,.73545,-.80615,1.65653,.13136,-1.25773,-.21712,-.52593,CL5,CL5,CL0,CL3,CL6,CL6,CL6,CL5,CL0,CL3,CL0,CL0,CL4,CL3,CL0,CL2,CL6,CL0,CL0
1513,-.95197,-.48246,-2.43591,-.57009,-.31685,2.28554,-.69509,.29338,-.60633,-.14277,-1.37983,-.84637,CL6,CL0,CL0,CL3,CL4,CL6,CL5,CL0,CL0,CL3,CL0,CL0,CL2,CL0,CL3,CL4,CL3,CL0,CL0
1514,-.95197,-.48246,-.61113,-.57009,.126,-.14882,-.57545,-.84732,-.60633,-.52745,-.21712,-2.07848,CL3,CL0,CL0,CL2,CL6,CL6,CL3,CL2,CL2,CL2,CL0,CL0,CL2,CL2,CL2,CL2,CL6,CL0,CL2
1515,-.07854,-.48246,-1.22751,-.57009,-.31685,1.23461,-2.32338,.29338,-.30172,-1.92173,.19268,-.52593,CL3,CL2,CL0,CL4,CL6,CL2,CL6,CL2,CL2,CL2,CL4,CL0,CL2,CL2,CL6,CL2,CL6,CL0,CL0
1516,-.95197,-.48246,-.61113,-.57009,-.31685,1.02119,-.43999,-.01928,-1.34289,-1.13788,1.86203,1.2247,CL6,CL5,CL0,CL6,CL6,CL4,CL6,CL4,CL0,CL0,CL0,CL0,CL3,CL0,CL6,CL0,CL5,CL0,CL2
1517,-.95197,-.48246,-1.22751,-.57009,-.31685,-.79151,1.93886,1.65653,-1.07533,-.40581,1.86203,1.92173,CL5,CL4,CL0,CL2,CL6,CL6,CL5,CL0,CL0,CL4,CL0,CL0,CL4,CL6,CL3,CL3,CL6,CL0,CL3
1518,1.09449,-.48246,1.98437,-.57009,-.31685,.62967,-1.37639,1.43533,-.91699,-.52745,1.86203,.7654,CL5,CL3,CL1,CL2,CL6,CL3,CL6,CL3,CL0,CL1,CL0,CL0,CL0,CL1,CL2,CL1,CL5,CL0,CL0
1519,-.95197,-.48246,-.05921,-.57009,-.31685,.04257,-1.6334,1.88511,-.91699,.12331,.19268,.40148,CL6,CL0,CL0,CL3,CL5,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL3,CL4,CL3,CL0,CL3,CL0,CL2
1520,-.95197,-.48246,-.61113,-.57009,-.31685,-.24649,-.80615,-1.27553,-1.34289,-1.92173,-.71126,.07987,CL0,CL2,CL3,CL2,CL3,CL4,CL1,CL3,CL2,CL1,CL2,CL1,CL2,CL1,CL2,CL4,CL2,CL3,CL1
1521,-.95197,-.48246,-.61113,-.28519,-.31685,1.37297,-.30033,-.17779,-.15487,-1.25773,.19268,-.21575,CL5,CL3,CL2,CL2,CL6,CL2,CL6,CL5,CL0,CL4,CL0,CL2,CL2,CL0,CL0,CL2,CL6,CL0,CL2
1522,-.95197,-.48246,-.05921,-.57009,-.31685,1.37297,-1.6334,1.06238,-.91699,-1.38502,1.29221,.7654,CL5,CL5,CL0,CL4,CL5,CL6,CL6,CL2,CL0,CL4,CL0,CL3,CL5,CL5,CL2,CL5,CL6,CL0,CL0
1523,-.07854,-.48246,-.05921,-.57009,-.31685,-.05188,-2.72827,1.24033,1.45039,.41594,-1.37983,-2.07848,CL3,CL6,CL3,CL5,CL6,CL3,CL3,CL5,CL0,CL5,CL0,CL5,CL5,CL5,CL5,CL4,CL6,CL0,CL0
1524,-.95197,-.48246,-.61113,-.57009,-.31685,.82562,2.127,1.88511,.13136,-.65253,1.86203,1.92173,CL4,CL6,CL3,CL4,CL6,CL3,CL6,CL3,CL0,CL3,CL2,CL0,CL5,CL5,CL3,CL5,CL6,CL0,CL3
1525,-.95197,-.48246,-1.22751,-.57009,-.31685,1.60383,-2.21069,1.24033,.43852,-1.38502,.52975,.40148,CL2,CL2,CL0,CL2,CL6,CL6,CL5,CL0,CL0,CL2,CL0,CL0,CL3,CL2,CL2,CL3,CL6,CL0,CL2
1526,-.95197,-.48246,-1.7379,-.09765,-.31685,.82562,1.2861,.29338,-1.21213,-.89891,.88113,1.92173,CL6,CL4,CL0,CL0,CL6,CL4,CL3,CL0,CL0,CL0,CL0,CL0,CL3,CL3,CL0,CL0,CL6,CL0,CL0
1527,-.95197,-.48246,-1.22751,-.57009,-.31685,.52135,1.2861,1.24033,-.45321,-.52745,1.86203,.7654,CL5,CL3,CL0,CL3,CL6,CL5,CL5,CL2,CL0,CL0,CL0,CL0,CL4,CL0,CL3,CL4,CL3,CL0,CL0
1528,-.95197,-.48246,-.61113,-.57009,-.31685,.91093,.00332,1.06238,-1.21213,-1.5184,1.29221,.40148,CL6,CL3,CL0,CL4,CL6,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL3,CL4,CL2,CL3,CL6,CL0,CL3
1529,-.95197,.48246,.45468,.96082,-.31685,-1.86962,1.93886,.58331,-1.47955,.12331,1.29221,1.92173,CL6,CL0,CL2,CL0,CL6,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
1530,-.95197,-.48246,-.61113,-.57009,-.31685,-1.55078,.96248,1.65653,-.01729,-.14277,1.29221,.7654,CL5,CL6,CL2,CL5,CL6,CL6,CL6,CL4,CL3,CL4,CL0,CL3,CL5,CL4,CL0,CL3,CL6,CL0,CL4
1531,-.95197,-.48246,-2.43591,-.46841,-.31685,-1.1943,-.94779,1.06238,1.2861,-.52745,.88113,1.2247,CL3,CL0,CL0,CL2,CL6,CL4,CL6,CL0,CL0,CL0,CL0,CL0,CL3,CL4,CL0,CL5,CL2,CL0,CL1
1532,-.07854,.48246,.45468,-.57009,.1144,-.14882,.96248,1.24033,.76096,-.27607,-.21712,.07987,CL5,CL6,CL4,CL4,CL6,CL6,CL6,CL3,CL0,CL2,CL0,CL0,CL6,CL3,CL0,CL3,CL6,CL0,CL0
1533,-.95197,-.48246,-.61113,-.57009,-.31685,1.02119,-1.7625,.58331,-.15487,-2.57309,.88113,-.21575,CL5,CL3,CL0,CL3,CL5,CL4,CL4,CL3,CL3,CL4,CL2,CL0,CL4,CL3,CL3,CL3,CL6,CL0,CL2
1534,-.95197,-.48246,-.61113,-.57009,.1144,-.92104,1.2861,-.45174,-.60633,-.00665,.88113,1.2247,CL5,CL0,CL0,CL0,CL6,CL3,CL6,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0,CL0,CL3,CL0,CL0
1535,-.07854,-.48246,-1.22751,-.09765,-.31685,.04257,.32197,-.97631,.28783,-.65253,-.71126,.7654,CL6,CL5,CL4,CL3,CL5,CL5,CL6,CL3,CL0,CL4,CL0,CL2,CL3,CL2,CL6,CL0,CL5,CL0,CL0
1536,.49788,.48246,-.61113,.21128,-.31685,.31287,.00332,-.84732,-.60633,-.52745,-.71126,.07987,CL5,CL3,CL2,CL0,CL6,CL4,CL5,CL3,CL0,CL4,CL0,CL3,CL3,CL1,CL0,CL1,CL5,CL0,CL1
1537,-.95197,.48246,-.61113,-.57009,.1144,-.46725,.80523,.29338,2.03972,1.81175,-1.37983,-.21575,CL5,CL6,CL0,CL4,CL6,CL3,CL6,CL4,CL0,CL4,CL0,CL4,CL3,CL2,CL0,CL3,CL4,CL4,CL3
1538,-.95197,.48246,-.61113,-.57009,-.31685,.13606,-.94779,-1.11902,.43852,-1.13788,-.71126,.7654,CL5,CL0,CL0,CL0,CL6,CL5,CL4,CL3,CL0,CL3,CL0,CL0,CL5,CL4,CL0,CL3,CL4,CL0,CL0
1539,-.95197,.48246,-.61113,-.57009,.1144,.04257,1.74091,-.58331,-.45321,2.33337,.88113,1.92173,CL4,CL0,CL0,CL0,CL5,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1540,-.95197,-.48246,-.61113,-.57009,-.31685,1.13281,-.69509,.88309,.94156,-.89891,1.29221,.7654,CL6,CL3,CL3,CL4,CL6,CL5,CL4,CL3,CL3,CL3,CL3,CL3,CL4,CL3,CL3,CL4,CL6,CL0,CL2
1541,-.95197,.48246,-.61113,-.57009,-.31685,.62967,-.15487,1.88511,1.45039,.12331,.88113,-.84637,CL6,CL0,CL0,CL0,CL5,CL6,CL5,CL0,CL0,CL0,CL0,CL2,CL3,CL4,CL0,CL3,CL6,CL0,CL0
1542,-.95197,-.48246,-.61113,-.57009,-.31685,-1.55078,1.2861,-.97631,.43852,.93949,.19268,1.92173,CL6,CL6,CL0,CL0,CL6,CL6,CL6,CL6,CL0,CL0,CL0,CL0,CL4,CL3,CL0,CL4,CL6,CL0,CL0
1543,-.07854,-.48246,-.61113,-.57009,-.31685,.82562,-3.00537,.29338,-1.34289,-2.04506,.88113,.7654,CL6,CL3,CL0,CL4,CL4,CL6,CL5,CL2,CL2,CL2,CL5,CL2,CL6,CL3,CL3,CL4,CL3,CL0,CL2
1544,-.95197,-.48246,-.61113,.96082,-.31685,-.14882,-.43999,-.71727,-.76096,-1.64101,1.29221,.7654,CL4,CL2,CL0,CL0,CL5,CL4,CL6,CL2,CL0,CL2,CL0,CL3,CL5,CL0,CL0,CL2,CL2,CL0,CL0
1545,-.95197,-.48246,-.61113,-.57009,-.31685,.82562,.80523,.88309,.59042,-.78155,.19268,.07987,CL4,CL4,CL0,CL4,CL6,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL3,CL3,CL0,CL3,CL6,CL0,CL0
1546,-.95197,.48246,-.61113,-.57009,-.31685,1.02119,-.94779,.88309,.13136,-.14277,-.71126,.40148,CL3,CL0,CL0,CL0,CL6,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1547,-.95197,-.48246,-1.22751,-.57009,.1144,-.24649,-1.92173,.29338,-.60633,-1.13788,.52975,.40148,CL3,CL0,CL0,CL0,CL6,CL4,CL4,CL0,CL0,CL4,CL0,CL0,CL3,CL4,CL0,CL3,CL2,CL0,CL0
1548,-.95197,.48246,-.61113,-.57009,-.31685,1.49158,.16767,.88309,-.01729,.58489,.52975,.7654,CL3,CL3,CL0,CL2,CL5,CL6,CL6,CL0,CL0,CL3,CL0,CL0,CL0,CL3,CL0,CL3,CL0,CL0,CL0
1549,-.07854,-.48246,.45468,.96082,-.31685,-1.1943,-.57545,-1.68062,.28783,1.30612,-1.37983,-.84637,CL5,CL0,CL0,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
1550,-.07854,.48246,1.16365,.96082,-.31685,-.67825,-.94779,.58331,.28783,1.30612,-.71126,-.84637,CL5,CL0,CL0,CL0,CL6,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1551,-.07854,.48246,-.05921,.96082,-.31685,-.46725,.00332,-1.11902,.28783,-.00665,.19268,-.52593,CL6,CL2,CL0,CL0,CL6,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
1552,1.82213,.48246,-.05921,.96082,-.31685,.41667,-1.50796,-1.82919,-.91699,-.40581,-1.37983,-2.07848,CL3,CL0,CL0,CL0,CL6,CL0,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1553,1.09449,.48246,-.61113,.96082,-.31685,-.14882,-.94779,-1.27553,-.60633,.41594,-.21712,.07987,CL6,CL0,CL0,CL0,CL6,CL1,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL1,CL0,CL0
1554,1.09449,.48246,-.05921,.96082,-.31685,-.58016,-.57545,-1.27553,.94156,.93949,-1.37983,-2.07848,CL6,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1555,-.95197,-.48246,-.61113,.96082,-.31685,-.05188,-2.32338,-.84732,-1.772,-.40581,1.29221,-.21575,CL6,CL0,CL0,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL2
1556,-.07854,-.48246,1.16365,.96082,-.31685,-1.55078,1.11406,-.01928,-.01729,1.46191,.19268,.07987,CL5,CL0,CL0,CL0,CL6,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0,CL0,CL4,CL0,CL0
1557,-.95197,.48246,1.16365,.96082,-.31685,.31287,.80523,-.97631,.28783,.25953,-.21712,.40148,CL6,CL0,CL0,CL3,CL6,CL3,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
1558,-.07854,.48246,-.61113,.96082,-.31685,-1.32828,1.58487,-.58331,1.61108,1.13407,.19268,-.21575,CL5,CL0,CL0,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1559,1.82213,.48246,.45468,.96082,-.31685,-1.86962,1.58487,.44585,.76096,1.63088,.19268,-.52593,CL4,CL0,CL0,CL0,CL6,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
1560,-.95197,.48246,.45468,.96082,-.22166,-.92104,-.15487,-.84732,-.76096,1.30612,-.71126,-.21575,CL5,CL0,CL0,CL0,CL5,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0
1561,-.07854,.48246,1.16365,.96082,-.50212,.73545,.16767,-.71727,-.91699,1.13407,-1.37983,-.84637,CL4,CL0,CL0,CL0,CL6,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1562,.49788,.48246,.45468,.96082,-.31685,.62967,-1.50796,-.31776,.28783,-.14277,-.71126,-2.07848,CL1,CL1,CL1,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1563,1.09449,.48246,-2.43591,.96082,-.31685,.22393,-.30033,-1.27553,-.60633,-.27607,-.21712,-.52593,CL1,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
1564,.49788,-.48246,-.05921,.96082,-.31685,.73545,-1.50796,-.84732,-.15487,-1.13788,.88113,.07987,CL4,CL2,CL1,CL1,CL6,CL3,CL6,CL1,CL0,CL3,CL0,CL1,CL0,CL1,CL0,CL1,CL1,CL0,CL0
1565,.49788,.48246,.45468,.96082,-.31685,-.05188,1.74091,-2.8595,-.76096,2.63199,-1.37983,-1.54858,CL6,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
1566,1.09449,.48246,-.05921,.96082,-.31685,-.46725,-.30033,-1.42424,1.45039,2.04506,-.71126,-.52593,CL6,CL0,CL0,CL0,CL6,CL1,CL6,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
1567,.49788,.48246,-.05921,.96082,-.31685,.82562,.80523,.29338,1.2861,.25953,-1.37983,-1.18084,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1568,1.09449,.48246,-.05921,.96082,-.31685,2.46262,-2.5383,-.31776,-.91699,-.78155,-.71126,-1.54858,CL4,CL0,CL0,CL1,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1569,.49788,-.48246,1.16365,.96082,-.31685,-1.55078,.80523,1.24033,1.81866,-.00665,.19268,-.21575,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1570,-.07854,-.48246,.45468,.96082,-.31685,-.05188,.47617,-1.11902,-.76096,-.27607,-1.37983,-.84637,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0
1571,-.07854,.48246,1.16365,.96082,-.31685,-1.05308,1.2861,-.45174,-.15487,-.00665,.88113,-.84637,CL5,CL0,CL3,CL0,CL5,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
1572,1.09449,-.48246,-.05921,.96082,-.31685,-.79151,-.43999,-.01928,1.81866,.7583,-.71126,-.52593,CL6,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1573,-.95197,.48246,-.61113,.96082,-.31685,-.58016,-.30033,-.84732,.59042,.58489,-.71126,-1.54858,CL3,CL0,CL0,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
1574,-.07854,.48246,1.16365,.96082,-.31685,.31287,.00332,-.31776,.59042,.41594,.19268,.7654,CL6,CL0,CL0,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0
1575,1.09449,.48246,-.05921,.96082,-.31685,1.02119,.32197,.7233,1.61108,-.52745,.88113,-.84637,CL3,CL0,CL0,CL3,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1576,.49788,.48246,.45468,.96082,-.31685,-.05188,.96248,-1.11902,.94156,1.63088,-1.37983,-2.07848,CL3,CL0,CL0,CL0,CL5,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1577,.49788,.48246,-.61113,.96082,-.31685,-.24649,.16767,-1.82919,-.45321,.41594,-1.37983,-.52593,CL4,CL0,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1578,-.07854,.48246,1.16365,.96082,-.31685,-.24649,.80523,-.58331,1.45039,.93949,.19268,-.84637,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
1579,1.09449,.48246,.45468,.96082,-.31685,-1.05308,-.15487,-1.11902,-.45321,.58489,-1.37983,-.84637,CL3,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1580,1.09449,.48246,1.16365,.96082,-.31685,.41667,-.43999,1.43533,1.2861,.7583,-.21712,-.52593,CL4,CL0,CL0,CL2,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1581,.49788,.48246,-1.7379,.96082,-.31685,-.46725,.16767,-.45174,1.2861,.58489,-1.37983,-.52593,CL6,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1582,1.09449,.48246,-.05921,.96082,-.31685,.62967,-1.50796,-2.39883,-.91699,.12331,-1.37983,-2.07848,CL5,CL0,CL0,CL2,CL0,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
